"","topic","term","beta"
"1937",5,"hit",0.000226875349482859
"1938",6,"hit",9.2798292633911e-07
"1939",1,"hold",0.000175635550649701
"1940",2,"hold",0.000863238266379249
"1941",3,"hold",0.000585729440601556
"1942",4,"hold",0.000986480875677059
"1943",5,"hold",0.00110702961643025
"1944",6,"hold",0.000182327646398914
"1945",1,"holding",0.000950193905648176
"1946",2,"holding",9.93730624952008e-05
"1947",3,"holding",0.000377018131086666
"1948",4,"holding",0.000619294387801539
"1949",5,"holding",0.000486371318262982
"1950",6,"holding",9.02998301625923e-05
"1951",1,"home",0.00802826961174781
"1952",2,"home",0.00111500100181187
"1953",3,"home",0.0028788803327409
"1954",4,"home",0.000661415390339038
"1955",5,"home",0.000272135985606336
"1956",6,"home",8.90101880475888e-05
"1957",1,"hope",0.000100014653827136
"1958",2,"hope",0.000500114488539419
"1959",3,"hope",0.00134922863167744
"1960",4,"hope",0.000133798408264221
"1961",5,"hope",0.000718216950306076
"1962",6,"hope",5.37874794954075e-05
"1963",1,"hospital",0.00463458267029551
"1964",2,"hospital",1.00700968759908e-06
"1965",3,"hospital",0.00014735855627118
"1966",4,"hospital",1.06583921775668e-16
"1967",5,"hospital",9.38522928069476e-12
"1968",6,"hospital",0.000144167044904201
"1969",1,"host",5.06216246949629e-12
"1970",2,"host",2.53487986409142e-08
"1971",3,"host",8.48737742735347e-05
"1972",4,"host",0.000482442462690899
"1973",5,"host",0.00100915802551383
"1974",6,"host",0.00229544488836185
"1975",1,"hours",0.00212122442536415
"1976",2,"hours",0.000514226053504744
"1977",3,"hours",0.00155342904592222
"1978",4,"hours",2.19921670815766e-05
"1979",5,"hours",0.000322824966879103
"1980",6,"hours",0.000676593967520628
"1981",1,"house",0.00171999469525574
"1982",2,"house",0.00126155506900134
"1983",3,"house",0.00172059935280089
"1984",4,"house",6.57118306256109e-05
"1985",5,"house",0.0178106692230674
"1986",6,"house",7.53499114681452e-05
"1987",1,"however",0.000683407915912735
"1988",2,"however",0.00093141107790039
"1989",3,"however",0.000822263373892445
"1990",4,"however",0.00143516802338141
"1991",5,"however",0.00220441546202304
"1992",6,"however",0.000636152222615684
"1993",1,"human",0.000206046581816133
"1994",2,"human",0.00324832251561588
"1995",3,"human",0.00115469227734457
"1996",4,"human",3.27804747928291e-05
"1997",5,"human",4.89629203046796e-09
"1998",6,"human",0.00018270504546393
"1999",1,"hundreds",0.000181191069815425
"2000",2,"hundreds",0.00120280358525899
"2001",3,"hundreds",0.000144943356492132
"2002",4,"hundreds",0.000123366543706075
"2003",5,"hundreds",3.40267899606238e-07
"2004",6,"hundreds",0.00228978007973627
"2005",1,"idea",2.24335713091949e-15
"2006",2,"idea",0.00107686036570029
"2007",3,"idea",0.00185542245727614
"2008",4,"idea",0.000293485638688495
"2009",5,"idea",0.000333970290791212
"2010",6,"idea",1.15353944935722e-07
"2011",1,"identified",0.00345480784551269
"2012",2,"identified",0.000220621373208459
"2013",3,"identified",1.85292515588301e-05
"2014",4,"identified",7.70401309680297e-06
"2015",5,"identified",0.000223941094055601
"2016",6,"identified",0.00027910268006342
"2017",1,"illegal",0.000173444258199032
"2018",2,"illegal",0.00225804294070502
"2019",3,"illegal",2.53430898126915e-08
"2020",4,"illegal",0.00211594642454242
"2021",5,"illegal",0.000120419791597492
"2022",6,"illegal",7.53410288690879e-08
"2023",1,"immediately",0.00348675552445973
"2024",2,"immediately",0.000143001613115109
"2025",3,"immediately",0.000413348838950662
"2026",4,"immediately",0.000202745541050662
"2027",5,"immediately",0.000328199381866435
"2028",6,"immediately",0.000643416721426823
"2029",1,"immigration",2.19764710640213e-18
"2030",2,"immigration",0.00657767659872825
"2031",3,"immigration",4.25176915377075e-15
"2032",4,"immigration",3.25820188574793e-07
"2033",5,"immigration",0.00222219562145219
"2034",6,"immigration",6.69972433267095e-13
"2035",1,"important",5.55370302655863e-12
"2036",2,"important",0.00122374595538325
"2037",3,"important",0.00140786960852431
"2038",4,"important",0.00207491748515636
"2039",5,"important",0.000643190880601762
"2040",6,"important",0.000361170610392225
"2041",1,"incident",0.00631843353254765
"2042",2,"incident",8.99087145216479e-08
"2043",3,"incident",1.69421115064153e-05
"2044",4,"incident",1.42775916000685e-10
"2045",5,"incident",1.17532498050068e-07
"2046",6,"incident",4.55673517428759e-05
"2047",1,"include",6.91226708522537e-05
"2048",2,"include",0.000539060786567074
"2049",3,"include",0.000189700837163071
"2050",4,"include",0.00121368404492885
"2051",5,"include",0.000672759996563132
"2052",6,"include",0.00169232997894879
"2053",1,"included",0.000318073167152889
"2054",2,"included",0.000784512106013621
"2055",3,"included",0.000307116429629135
"2056",4,"included",0.000552454201846178
"2057",5,"included",0.000245307407096538
"2058",6,"included",0.00194082471500306
"2059",1,"includes",4.9795863824126e-05
"2060",2,"includes",0.00049170350625703
"2061",3,"includes",0.000223364813082435
"2062",4,"includes",0.000480643495564136
"2063",5,"includes",0.000633344068660875
"2064",6,"includes",0.00108136740081314
"2065",1,"including",0.0031594169930456
"2066",2,"including",0.00428364389719252
"2067",3,"including",0.00102653178907473
"2068",4,"including",0.00260390351312558
"2069",5,"including",0.00172028999652771
"2070",6,"including",0.00513279114853241
"2071",1,"information",0.00190446199287408
"2072",2,"information",6.1647950173218e-05
"2073",3,"information",4.87588398865233e-05
"2074",4,"information",0.00360971988863308
"2075",5,"information",0.000477495712887191
"2076",6,"information",0.00484851311294155
"2077",1,"injured",0.00318647170452716
"2078",2,"injured",2.9211874991679e-09
"2079",3,"injured",1.89681807727533e-06
"2080",4,"injured",1.27414701776435e-12
"2081",5,"injured",6.86570877243014e-10
"2082",6,"injured",0.000504186625366242
"2083",1,"inside",0.0036314048612752
"2084",2,"inside",0.000632606594150453
"2085",3,"inside",0.000756654376328478
"2086",4,"inside",4.89764256701217e-08
"2087",5,"inside",3.84120604749216e-05
"2088",6,"inside",0.000833001806553176
"2089",1,"instead",2.2130585211461e-05
"2090",2,"instead",0.00113763724764279
"2091",3,"instead",0.00162593981960892
"2092",4,"instead",0.00135082808023827
"2093",5,"instead",0.000570039186733765
"2094",6,"instead",0.00048686111357166
"2095",1,"intelligence",1.14975617264167e-12
"2096",2,"intelligence",0.00253415555114004
"2097",3,"intelligence",2.8267642883968e-06
"2098",4,"intelligence",5.30199055867978e-09
"2099",5,"intelligence",0.00247671904757212
"2100",6,"intelligence",0.000214785310875724
"2101",1,"interest",0.000280471457507281
"2102",2,"interest",0.00094184414822601
"2103",3,"interest",0.000460643063873702
"2104",4,"interest",0.00104970072028519
"2105",5,"interest",0.000400548529447134
"2106",6,"interest",0.000200796818365538
"2107",1,"international",3.04742699791538e-05
"2108",2,"international",0.00371020065131581
"2109",3,"international",2.29683176389671e-06
"2110",4,"international",0.000139775039721026
"2111",5,"international",2.15427408320816e-06
"2112",6,"international",0.00131297504046083
"2113",1,"interview",0.000783918306347685
"2114",2,"interview",7.08795631311555e-05
"2115",3,"interview",0.00149001131887731
"2116",4,"interview",0.000122629030283582
"2117",5,"interview",0.00181719837323419
"2118",6,"interview",0.0023410983117466
"2119",1,"investigation",0.00527569049134023
"2120",2,"investigation",3.09411957100697e-08
"2121",3,"investigation",6.08017246267593e-10
"2122",4,"investigation",0.00198108052042378
"2123",5,"investigation",0.00349047653395599
"2124",6,"investigation",5.72465956460789e-06
"2125",1,"investigators",0.00415900017579941
"2126",2,"investigators",6.28506641212853e-09
"2127",3,"investigators",7.47153221780788e-16
"2128",4,"investigators",0.000281204363954823
"2129",5,"investigators",0.000460478397742085
"2130",6,"investigators",8.22986474194276e-09
"2131",1,"involved",0.00248357256625235
"2132",2,"involved",0.000923834035823582
"2133",3,"involved",0.000662833767928523
"2134",4,"involved",0.000589825873350282
"2135",5,"involved",0.000339419720470832
"2136",6,"involved",0.000218183037157433
"2137",1,"issue",1.62569630879706e-09
"2138",2,"issue",0.00140889072050672
"2139",3,"issue",0.000519464848960915
"2140",4,"issue",0.0044268366171146
"2141",5,"issue",0.00157444047276615
"2142",6,"issue",0.000316104338692166
"2143",1,"issues",5.86319718567874e-09
"2144",2,"issues",0.00131992677770206
"2145",3,"issues",0.000588006313589651
"2146",4,"issues",0.00358718608134009
"2147",5,"issues",0.00195301422538524
"2148",6,"issues",0.00116043680277246
"2149",1,"james",0.00024270068100131
"2150",2,"james",1.18608479252839e-06
"2151",3,"james",0.00205498271988449
"2152",4,"james",9.99635528322297e-05
"2153",5,"james",0.00107542466076399
"2154",6,"james",8.62614439180237e-08
"2155",1,"job",0.000305518903522171
"2156",2,"job",0.000395766881033529
"2157",3,"job",0.00177203627477276
"2158",4,"job",0.000556123222662261
"2159",5,"job",0.000900387282435304
"2160",6,"job",0.00200080121563964
"2161",1,"jobs",1.11531746331314e-07
"2162",2,"jobs",0.00225651208240571
"2163",3,"jobs",0.00027185063872999
"2164",4,"jobs",7.60311416015281e-09
"2165",5,"jobs",0.000382066699074011
"2166",6,"jobs",0.000661293464175468
"2167",1,"john",0.000291947855357384
"2168",2,"john",0.000324077000324433
"2169",3,"john",0.000739940720632097
"2170",4,"john",0.000751595283804492
"2171",5,"john",0.00365934338443696
"2172",6,"john",0.00284809002611075
"2173",1,"judge",1.89658928234049e-05
"2174",2,"judge",1.14969734882504e-09
"2175",3,"judge",3.22670139399709e-10
"2176",4,"judge",0.0141442900296491
"2177",5,"judge",6.21255946118182e-05
"2178",6,"judge",7.6891864042042e-09
"2179",1,"july",0.00214268489879616
"2180",2,"july",0.000642526466245628
"2181",3,"july",0.000665028651126324
"2182",4,"july",0.00303403896068538
"2183",5,"july",0.00215644756606746
"2184",6,"july",0.00231545556478422
"2185",1,"june",0.00192031513399502
"2186",2,"june",0.000831008856207964
"2187",3,"june",8.03109170681283e-05
"2188",4,"june",0.000728114833588639
"2189",5,"june",0.00306712893415417
"2190",6,"june",0.00556712334741369
"2191",1,"just",0.00236772655283584
"2192",2,"just",0.00190144517436277
"2193",3,"just",0.0148830537511714
"2194",4,"just",0.00197242098712451
"2195",5,"just",0.00421572455598063
"2196",6,"just",0.00162031683598881
"2197",1,"justice",0.00018483901120421
"2198",2,"justice",5.0741626773973e-06
"2199",3,"justice",2.99249877941543e-09
"2200",4,"justice",0.0193350999830231
"2201",5,"justice",0.000815299086230694
"2202",6,"justice",1.26985322050288e-09
"2203",1,"keep",0.000661397018064543
"2204",2,"keep",0.00119271561292447
"2205",3,"keep",0.00217225226809354
"2206",4,"keep",0.00206110750111561
"2207",5,"keep",0.000549973161011416
"2208",6,"keep",0.000557601030415727
"2209",1,"key",7.37424901048694e-05
"2210",2,"key",0.00137860618488412
"2211",3,"key",0.000232842479555599
"2212",4,"key",0.000846862886404285
"2213",5,"key",0.00159221836312477
"2214",6,"key",0.000152743165480183
"2215",1,"kids",2.07470426782334e-05
"2216",2,"kids",0.000127408767575469
"2217",3,"kids",0.00242398863681339
"2218",4,"kids",1.2383805666945e-11
"2219",5,"kids",3.4792170740309e-09
"2220",6,"kids",0.000950760051252205
"2221",1,"kill",0.00102862324906282
"2222",2,"kill",0.000232258660228183
"2223",3,"kill",0.000558158062934323
"2224",4,"kill",2.25172789636349e-05
"2225",5,"kill",9.07086685541715e-10
"2226",6,"kill",0.00158723749184724
"2227",1,"killed",0.00957507575360023
"2228",2,"killed",0.000126278539239777
"2229",3,"killed",7.16104040869232e-07
"2230",4,"killed",3.69318878844175e-08
"2231",5,"killed",4.81509772003032e-11
"2232",6,"killed",0.00589742053362817
"2233",1,"killing",0.00397590148582565
"2234",2,"killing",0.000117248041371387
"2235",3,"killing",0.00012248717195926
"2236",4,"killing",6.48459104928004e-09
"2237",5,"killing",9.1366940863778e-13
"2238",6,"killing",0.00180791889834232
"2239",1,"kind",2.00763795747375e-05
"2240",2,"kind",0.000129623949352348
"2241",3,"kind",0.00357928890832022
"2242",4,"kind",0.000353158706479587
"2243",5,"kind",9.75760939795594e-05
"2244",6,"kind",0.000618960215975357
"2245",1,"knew",0.000474486985320046
"2246",2,"knew",9.00337552586345e-07
"2247",3,"knew",0.00214947661468151
"2248",4,"knew",7.50834727834085e-06
"2249",5,"knew",5.21164327493094e-05
"2250",6,"knew",0.000677233055266864
"2251",1,"know",0.000924645936687889
"2252",2,"know",0.000170926669637414
"2253",3,"know",0.00858731221950578
"2254",4,"know",3.28346466740244e-05
"2255",5,"know",0.000987202315080717
"2256",6,"know",0.00158844228313815
"2257",1,"known",0.00148803079271263
"2258",2,"known",0.00152594344809106
"2259",3,"known",0.00142100864715888
"2260",4,"known",0.000605399255222469
"2261",5,"known",0.000337474904288064
"2262",6,"known",0.00187715866542238
"2263",1,"large",0.00187100575661704
"2264",2,"large",0.00150192247627159
"2265",3,"large",0.000718427386322424
"2266",4,"large",0.000679193338527838
"2267",5,"large",0.000316777580419568
"2268",6,"large",0.000254198885705664
"2269",1,"last",0.00379844862928439
"2270",2,"last",0.00654436476411433
"2271",3,"last",0.00387757026278237
"2272",4,"last",0.00268888818291829
"2273",5,"last",0.00525979824553467
"2274",6,"last",0.00533640801828154
"2275",1,"late",0.000845332295227116
"2276",2,"late",0.00067756335192754
"2277",3,"late",0.000896131402976124
"2278",4,"late",0.000441425652293357
"2279",5,"late",0.00120269854008301
"2280",6,"late",0.000590749642371138
"2281",1,"later",0.00570871141238423
"2282",2,"later",0.00148699477748585
"2283",3,"later",0.00258566344638068
"2284",4,"later",0.000380581858348651
"2285",5,"later",0.00109743104541403
"2286",6,"later",0.00131573337871549
"2287",1,"latest",0.000641667279605364
"2288",2,"latest",0.000935858906023969
"2289",3,"latest",0.000389232299409128
"2290",4,"latest",0.000129354806624394
"2291",5,"latest",0.00147451022292439
"2292",6,"latest",0.00104456813912751
"2293",1,"law",0.00258484152289299
"2294",2,"law",0.000610671942475736
"2295",3,"law",2.19678864625822e-07
"2296",4,"law",0.0282564714282758
"2297",5,"law",0.000352351343228757
"2298",6,"law",2.03530729446001e-05
"2299",1,"laws",4.64298558059821e-13
"2300",2,"laws",0.000167261658865807
"2301",3,"laws",1.12627816496846e-09
"2302",4,"laws",0.00803707201927973
"2303",5,"laws",2.20696595155012e-05
"2304",6,"laws",6.1705560003598e-07
"2305",1,"lawyer",0.00117934367342316
"2306",2,"lawyer",1.69868447101687e-06
"2307",3,"lawyer",3.04445791190537e-05
"2308",4,"lawyer",0.00279104446773191
"2309",5,"lawyer",0.00122871742262294
"2310",6,"lawyer",0.000233060762371532
"2311",1,"lead",5.76721245908539e-07
"2312",2,"lead",0.000180545164777036
"2313",3,"lead",0.00116136699873433
"2314",4,"lead",0.000640840491334336
"2315",5,"lead",0.00203661723035362
"2316",6,"lead",0.000207263539801092
"2317",1,"leader",1.75526043930927e-05
"2318",2,"leader",0.00292665097349262
"2319",3,"leader",4.51358019136881e-06
"2320",4,"leader",0.000275960529554947
"2321",5,"leader",0.00229421962010494
"2322",6,"leader",0.000337589135705894
"2323",1,"leaders",9.70882488192347e-14
"2324",2,"leaders",0.00424155124585804
"2325",3,"leaders",4.89721323873178e-07
"2326",4,"leaders",1.12867277093738e-05
"2327",5,"leaders",0.00126076458521391
"2328",6,"leaders",0.000688591291402881
"2329",1,"leading",0.000625106155440245
"2330",2,"leading",0.000487200127182267
"2331",3,"leading",0.000571258447732464
"2332",4,"leading",0.00035572137221467
"2333",5,"leading",0.00113911150567948
"2334",6,"leading",0.000234188570834002
"2335",1,"least",0.00194459366861902
"2336",2,"least",0.00239128653124943
"2337",3,"least",0.00161018399243584
"2338",4,"least",0.000863277019512221
"2339",5,"least",0.00126268675241124
"2340",6,"least",0.001180457485377
"2341",1,"leave",0.00160130131678565
"2342",2,"leave",0.00109686734096414
"2343",3,"leave",0.000860440841671936
"2344",4,"leave",5.22025630103716e-06
"2345",5,"leave",0.000144411401019184
"2346",6,"leave",0.00040422463434912
"2347",1,"leaving",0.000888549806291764
"2348",2,"leaving",0.000787781249976917
"2349",3,"leaving",0.000512943698852208
"2350",4,"leaving",7.87608038965208e-05
"2351",5,"leaving",0.000206590976329515
"2352",6,"leaving",5.51113097384673e-05
"2353",1,"led",0.00162341984873066
"2354",2,"led",0.000870143130168298
"2355",3,"led",0.000655831781703991
"2356",4,"led",0.000480375196572843
"2357",5,"led",0.00099607584487409
"2358",6,"led",0.000875114724793975
"2359",1,"left",0.00219426656470346
"2360",2,"left",0.00113747589866653
"2361",3,"left",0.00278636926834954
"2362",4,"left",0.00145235734203271
"2363",5,"left",0.00163365935820232
"2364",6,"left",0.00140304685278296
"2365",1,"legal",9.84160531869426e-07
"2366",2,"legal",0.00126530249302361
"2367",3,"legal",4.33561450191938e-05
"2368",4,"legal",0.00876456280680558
"2369",5,"legal",0.0004479104750527
"2370",6,"legal",0.00025634579041895
"2371",1,"less",0.000287257732184656
"2372",2,"less",0.00217105259832199
"2373",3,"less",0.00224334683915584
"2374",4,"less",0.0018190099681174
"2375",5,"less",0.000416324174105718
"2376",6,"less",8.50099419622882e-05
"2377",1,"let",0.000119908228099006
"2378",2,"let",0.000534609529839603
"2379",3,"let",0.00225097231256118
"2380",4,"let",0.000719400373960933
